,line_id,route_id,direction,stoppoint_id,progr_number
2787,16C,29,1,1632,5
2788,16C,29,1,1633,7
2789,16C,29,1,1634,8
2790,16C,29,1,1635,9
2791,16C,29,1,1636,10
2792,16C,29,1,1637,11
2793,16C,29,1,1638,12
2794,16C,29,1,1639,13
2795,16C,29,1,1640,14
2796,16C,29,1,3669,2
2797,16C,29,1,4432,24
2798,16C,29,1,5053,6
2799,16C,29,1,7347,1
2800,16C,29,1,7349,3
2801,16C,29,1,7603,27
2802,16D,30,1,44,22
2803,16D,30,1,45,24
2804,16D,30,1,46,25
2805,16D,30,1,47,26
2806,16D,30,1,48,27
2807,16D,30,1,49,28
2808,16D,30,1,51,29
2809,16D,30,1,52,30
2810,16D,30,1,119,21
2811,16D,30,1,213,18
2812,16D,30,1,214,19
2813,16D,30,1,231,15
2814,16D,30,1,262,31
2815,16D,30,1,270,32
2816,16D,30,1,336,33
2817,16D,30,1,1279,34
2818,16D,30,1,1282,35
2819,16D,30,1,1284,37
2820,16D,30,1,1285,38
2821,16D,30,1,1287,40
2822,16D,30,1,1288,41
2823,16D,30,1,1289,42
2824,16D,30,1,1290,43
2825,16D,30,1,1291,44
2826,16D,30,1,1292,45
2827,16D,30,1,1293,46
2828,16D,30,1,1294,47
2829,16D,30,1,1295,48
2830,16D,30,1,1296,49
2831,16D,30,1,1297,50
2832,16D,30,1,1298,51
2833,16D,30,1,1299,52
2834,16D,30,1,1300,53
2835,16D,30,1,1301,54
2836,16D,30,1,1302,55
2837,16D,30,1,1303,56
2838,16D,30,1,1304,57
2839,16D,30,1,1305,58
2840,16D,30,1,1320,59
2841,16D,30,1,1321,60
2842,16D,30,1,1322,61
2843,16D,30,1,1323,62
2844,16D,30,1,1324,63
2845,16D,30,1,1631,4
2846,16D,30,1,1632,5
2847,16D,30,1,1633,7
2848,16D,30,1,1634,8
2849,16D,30,1,1635,9
2850,16D,30,1,1636,10
2851,16D,30,1,1637,11
2852,16D,30,1,1638,12
2853,16D,30,1,1639,13
2854,16D,30,1,1640,14
2855,16D,30,1,1641,16
2856,16D,30,1,1642,17
2857,16D,30,1,2966,65
2858,16D,30,1,2967,66
2859,16D,30,1,2968,67
2860,16D,30,1,2969,68
2861,16D,30,1,2970,69
2862,16D,30,1,2971,70
2863,16D,30,1,2975,73
2864,16D,30,1,3669,2
2865,16D,30,1,4432,20
2866,16D,30,1,4456,36
2867,16D,30,1,5051,71
2868,16D,30,1,5052,72
2869,16D,30,1,5053,6
2870,16D,30,1,7068,64
2871,16D,30,1,7347,1
2872,16D,30,1,7349,3
2873,16D,30,1,7603,23
2874,17,10,1,462,59
2876,17,10,1,464,60
2878,17,10,1,465,61
2880,17,10,1,466,62
2882,17,10,1,467,63
2884,17,10,1,468,64
2886,17,10,1,765,54
2888,17,10,1,861,47
2889,17,10,1,862,48
2890,17,10,1,863,49
2891,17,10,1,864,50
2892,17,10,1,865,51
2893,17,10,1,866,52
2894,17,10,1,1055,40
2895,17,10,1,1117,21
2896,17,10,1,1118,22
2897,17,10,1,1119,23
2898,17,10,1,1120,24
2899,17,10,1,1299,25
2900,17,10,1,1300,26
2901,17,10,1,1301,27
2902,17,10,1,1302,28
2903,17,10,1,1303,29
2904,17,10,1,1304,30
2905,17,10,1,1305,31
2906,17,10,1,1306,32
2907,17,10,1,1307,33
2908,17,10,1,1308,34
2909,17,10,1,1309,35
2910,17,10,1,1310,36
2911,17,10,1,1311,37
2912,17,10,1,1312,38
2913,17,10,1,1313,39
2914,17,10,1,1380,1
2915,17,10,1,1381,2
2916,17,10,1,1391,11
2917,17,10,1,1400,10
2918,17,10,1,1406,3
2919,17,10,1,1407,4
2920,17,10,1,1409,5
2921,17,10,1,2007,55
2923,17,10,1,2008,56
2925,17,10,1,2009,57
2927,17,10,1,2010,58
2929,17,10,1,2052,53
2930,17,10,1,2082,54
2931,17,10,1,2083,55
2932,17,10,1,2434,17
2933,17,10,1,2435,18
2934,17,10,1,2436,19
2935,17,10,1,2437,20
2936,17,10,1,2449,14
2937,17,10,1,2450,15
2938,17,10,1,2451,16
2939,17,10,1,2868,41
2940,17,10,1,2892,42
2941,17,10,1,2893,43
2942,17,10,1,2894,44
2943,17,10,1,2895,45
2944,17,10,1,3012,46
2945,17,10,1,3032,65
2947,17,10,1,3033,66
2949,17,10,1,3085,67
2951,17,10,1,3353,6
2952,17,10,1,3354,7
2953,17,10,1,3355,8
2954,17,10,1,3356,9
2955,17,10,1,3357,12
2956,17,10,1,3358,13
2957,17,15,2,430,4
2958,17,15,2,431,5
2959,17,15,2,432,6
2960,17,15,2,433,7
2961,17,15,2,434,8
2962,17,15,2,765,14
2963,17,15,2,867,15
2965,17,15,2,869,16
2967,17,15,2,870,17
2969,17,15,2,873,18
2971,17,15,2,874,19
2973,17,15,2,875,20
2975,17,15,2,876,21
2977,17,15,2,1035,28
2979,17,15,2,1086,44
2981,17,15,2,1087,45
2983,17,15,2,1088,46
2985,17,15,2,1089,47
2987,17,15,2,1090,48
2989,17,15,2,1281,35
2991,17,15,2,1314,29
2993,17,15,2,1315,31
2995,17,15,2,1316,30
2997,17,15,2,1317,32
2999,17,15,2,1318,33
3001,17,15,2,1319,34
3003,17,15,2,1329,36
3005,17,15,2,1330,37
3007,17,15,2,1331,38
3009,17,15,2,1332,39
3011,17,15,2,1333,40
3013,17,15,2,1334,41
3015,17,15,2,1335,42
3017,17,15,2,1336,43
3019,17,15,2,1366,65
3021,17,15,2,1367,66
3023,17,15,2,1392,57
3025,17,15,2,1394,58
3027,17,15,2,1395,59
3029,17,15,2,1436,62
3031,17,15,2,2068,9
3032,17,15,2,2069,10
3033,17,15,2,2070,11
3034,17,15,2,2071,15
3035,17,15,2,2072,16
3036,17,15,2,2084,12
3037,17,15,2,2190,64
3039,17,15,2,2327,52
3041,17,15,2,2413,49
3043,17,15,2,2414,50
3045,17,15,2,2415,51
3047,17,15,2,2464,53
3049,17,15,2,2465,54
3051,17,15,2,2466,55
3053,17,15,2,2820,23
3055,17,15,2,2822,24
3057,17,15,2,2823,25
3059,17,15,2,2867,27
3061,17,15,2,3011,22
3063,17,15,2,3082,2
3064,17,15,2,3083,3
3065,17,15,2,3085,1
3066,17,15,2,3360,56
3068,17,15,2,3361,60
3070,17,15,2,3362,61
3072,17,15,2,3952,63
3074,17,15,2,4391,13
3075,17,15,2,5032,26
3077,17A,15,1,92,28
3078,17A,15,1,93,29
3079,17A,15,1,94,30
3080,17A,15,1,126,31
3081,17A,15,1,138,22
3082,17A,15,1,139,23
3083,17A,15,1,140,24
3084,17A,15,1,141,25
3085,17A,15,1,142,26
3086,17A,15,1,143,27
3087,17A,15,1,253,43
3088,17A,15,1,983,17
3089,17A,15,1,984,18
3090,17A,15,1,985,19
3091,17A,15,1,987,20
3092,17A,15,1,988,21
3093,17A,15,1,989,32
3094,17A,15,1,990,34
3095,17A,15,1,991,35
3096,17A,15,1,992,36
3097,17A,15,1,993,38
3098,17A,15,1,997,47
3099,17A,15,1,998,48
3100,17A,15,1,999,49
3101,17A,15,1,1000,50
3102,17A,15,1,1001,51
3103,17A,15,1,1002,52
3104,17A,15,1,1003,53
3105,17A,15,1,1004,54
3106,17A,15,1,1005,55
3107,17A,15,1,1006,56
3108,17A,15,1,1007,57
3109,17A,15,1,1008,58
3110,17A,15,1,1009,59
3111,17A,15,1,1010,60
3112,17A,15,1,1012,61
3113,17A,15,1,1235,41
3114,17A,15,1,1237,45
3115,17A,15,1,1251,42
3116,17A,15,1,1253,46
3117,17A,15,1,1581,13
3118,17A,15,1,1584,16
3119,17A,15,1,1816,5
3120,17A,15,1,2294,3
3121,17A,15,1,2510,9
3122,17A,15,1,4747,1
3123,17A,15,1,4793,14
3124,17A,15,1,4974,7
3125,17A,15,1,4976,8
3126,17A,15,1,5060,39
3127,17A,15,1,5061,40
3128,17A,15,1,6009,33
3129,17A,15,1,6039,4
3130,17A,15,1,6068,15
3131,17A,15,1,6171,6
3132,17A,15,1,7044,37
3133,17A,15,1,7130,44
3134,17A,15,1,7224,12
3135,17A,15,1,7238,11
3136,17A,15,1,7242,10
3137,17A,15,1,7298,2
3138,17A,17,2,112,30
3139,17A,17,2,113,31
3140,17A,17,2,127,29
3141,17A,17,2,128,32
3142,17A,17,2,129,33
3143,17A,17,2,130,34
3144,17A,17,2,131,35
3145,17A,17,2,132,36
3146,17A,17,2,956,1
3147,17A,17,2,957,2
3148,17A,17,2,958,3
3149,17A,17,2,959,4
3150,17A,17,2,960,5
3151,17A,17,2,961,6
3152,17A,17,2,962,7
3153,17A,17,2,963,8
3154,17A,17,2,964,9
3155,17A,17,2,965,10
3156,17A,17,2,966,11
3157,17A,17,2,967,12
3158,17A,17,2,968,13
3159,17A,17,2,972,23
3160,17A,17,2,973,24
3161,17A,17,2,974,25
3162,17A,17,2,975,26
3163,17A,17,2,976,28
3164,17A,17,2,979,38
3165,17A,17,2,980,39
3166,17A,17,2,981,40
3167,17A,17,2,1228,15
3168,17A,17,2,1229,19
3169,17A,17,2,1244,16
3170,17A,17,2,1246,18
3171,17A,17,2,1252,14
3172,17A,17,2,1576,41
3173,17A,17,2,1577,42
3174,17A,17,2,1578,43
3175,17A,17,2,1579,45
3176,17A,17,2,1580,46
3177,17A,17,2,1838,53
3178,17A,17,2,2290,55
3179,17A,17,2,2338,54
3180,17A,17,2,4364,44
3181,17A,17,2,4597,17
3182,17A,17,2,5055,27
3183,17A,17,2,5174,20
3184,17A,17,2,6078,21
3185,17A,17,2,6179,56
3186,17A,17,2,6180,57
3187,17A,17,2,6274,52
3188,17A,17,2,7025,60
3189,17A,17,2,7112,22
3190,17A,17,2,7237,47
3191,17A,17,2,7241,48
3192,17A,17,2,7243,50
3193,17A,17,2,7247,49
3194,17A,17,2,7297,58
3195,17A,17,2,7334,51
3196,17A,17,2,7389,59
3197,17A,17,2,7458,37
3198,18,3,1,375,64
3199,18,3,1,414,57
3200,18,3,1,415,58
3201,18,3,1,416,59
3202,18,3,1,417,60
3203,18,3,1,779,52
3204,18,3,1,780,53
3205,18,3,1,781,54
3206,18,3,1,903,50
3207,18,3,1,904,51
3208,18,3,1,1421,26
3209,18,3,1,2181,22
3210,18,3,1,2182,23
3211,18,3,1,2185,25
3212,18,3,1,2202,4
3213,18,3,1,2203,5
3214,18,3,1,2204,6
3215,18,3,1,2205,9
3216,18,3,1,2317,27
3217,18,3,1,2318,28
3218,18,3,1,2319,29
3219,18,3,1,2464,30
3220,18,3,1,2465,31
3221,18,3,1,2466,32
3222,18,3,1,2467,33
3223,18,3,1,2471,38
3224,18,3,1,2472,39
3225,18,3,1,2473,40
3226,18,3,1,2474,41
3227,18,3,1,2475,42
3228,18,3,1,2476,43
3229,18,3,1,2477,44
3230,18,3,1,2478,45
3231,18,3,1,2494,34
3232,18,3,1,2495,35
3233,18,3,1,2496,36
3234,18,3,1,2497,37
3235,18,3,1,2687,10
3236,18,3,1,2688,11
3237,18,3,1,2689,12
3238,18,3,1,2696,13
3239,18,3,1,2697,14
3240,18,3,1,2700,15
3241,18,3,1,2701,16
3242,18,3,1,2702,17
3243,18,3,1,2778,24
3244,18,3,1,2784,18
3245,18,3,1,2785,19
3246,18,3,1,2786,20
3247,18,3,1,2787,21
3248,18,3,1,2788,47
3249,18,3,1,2789,48
3250,18,3,1,2790,49
3251,18,3,1,2796,55
3252,18,3,1,2797,56
3253,18,3,1,2800,61
3254,18,3,1,2801,62
3255,18,3,1,4359,1
3256,18,3,1,4360,2
3257,18,3,1,4361,3
3258,18,3,1,4527,46
3259,18,3,1,4799,8
3260,18,3,1,4888,7
3261,18,3,1,7599,63
3262,18,4,2,385,1
3263,18,4,2,486,5
3264,18,4,2,487,6
3265,18,4,2,753,9
3266,18,4,2,754,10
3267,18,4,2,755,11
3268,18,4,2,849,12
3269,18,4,2,850,13
3270,18,4,2,851,14
3271,18,4,2,1077,18
3273,18,4,2,2101,37
3275,18,4,2,2102,38
3277,18,4,2,2105,41
3279,18,4,2,2206,54
3281,18,4,2,2207,55
3283,18,4,2,2208,56
3285,18,4,2,2210,57
3287,18,4,2,2211,58
3289,18,4,2,2212,59
3291,18,4,2,2328,33
3293,18,4,2,2329,34
3295,18,4,2,2330,35
3297,18,4,2,2331,36
3299,18,4,2,2448,30
3301,18,4,2,2450,32
3303,18,4,2,2479,19
3305,18,4,2,2480,20
3307,18,4,2,2481,21
3309,18,4,2,2482,22
3311,18,4,2,2483,23
3313,18,4,2,2484,24
3315,18,4,2,2485,25
3317,18,4,2,2486,26
3319,18,4,2,2487,27
3321,18,4,2,2488,28
3323,18,4,2,2489,29
3325,18,4,2,2652,46
3327,18,4,2,2653,47
3329,18,4,2,2654,48
3331,18,4,2,2655,49
3333,18,4,2,2656,50
3335,18,4,2,2668,51
3337,18,4,2,2672,52
3339,18,4,2,2673,53
3341,18,4,2,2726,39
3343,18,4,2,2727,40
3345,18,4,2,2780,42
3347,18,4,2,2781,43
3349,18,4,2,2782,44
3351,18,4,2,2783,45
3353,18,4,2,2791,15
3354,18,4,2,2793,16
3356,18,4,2,2794,17
3358,18,4,2,2798,7
3359,18,4,2,2799,8
3360,18,4,2,2806,2
3361,18,4,2,2807,3
3362,18,4,2,2808,4
3363,18,4,2,4357,61
3365,18,4,2,5026,31
3367,18,4,2,7165,60
3369,18,4,2,7668,16
3370,184,28,2,3045,41
3371,184,28,2,3442,10
3372,184,28,2,4148,39
3373,184,28,2,4149,40
3374,184,28,2,4150,42
3375,184,28,2,4151,43
3376,184,28,2,4156,44
3377,184,28,2,4168,45
3378,184,28,2,4237,9
3379,184,28,2,4238,7
3380,184,28,2,4239,8
3381,184,28,2,4240,11
3382,184,28,2,4241,12
3383,184,28,2,4242,13
3384,184,28,2,4243,14
3385,184,28,2,4244,15
3386,184,28,2,4277,16
3387,184,28,2,4278,17
3388,184,28,2,4279,18
3389,184,28,2,4280,19
3390,184,28,2,4281,22
3391,184,28,2,4282,23
3392,184,28,2,4283,24
3393,184,28,2,4284,25
3394,184,28,2,4292,26
3395,184,28,2,4293,27
3396,184,28,2,4294,28
3397,184,28,2,4295,29
3398,184,28,2,4296,30
3399,184,28,2,4297,31
3400,184,28,2,4299,32
3401,184,28,2,4300,33
3402,184,28,2,4301,34
3403,184,28,2,4302,35
3404,184,28,2,4303,37
3405,184,28,2,4304,38
3406,184,28,2,4657,1
3407,184,28,2,4658,3
3408,184,28,2,4659,4
3409,184,28,2,4660,5
3410,184,28,2,4661,6
3411,184,28,2,5135,36
3412,184,28,2,7279,2
3413,184,28,2,7461,21
3414,184,28,2,7462,20
3415,184,29,1,4132,3
3416,184,29,1,4134,4
3417,184,29,1,4135,5
3418,184,29,1,4136,6
3419,184,29,1,4168,1
3420,184,29,1,4170,2
3421,184,29,1,4207,7
3422,184,29,1,4208,8
3423,184,29,1,4209,9
3424,184,29,1,4210,10
3425,184,29,1,4211,11
3426,184,29,1,4212,12
3427,184,29,1,4213,13
3428,184,29,1,4214,15
3429,184,29,1,4215,16
3430,184,29,1,4216,17
3431,184,29,1,4222,21
3432,184,29,1,4224,22
3433,184,29,1,4225,23
3434,184,29,1,4226,24
3435,184,29,1,4227,27
3436,184,29,1,4228,28
3437,184,29,1,4229,29
3438,184,29,1,4230,30
3439,184,29,1,4232,31
3440,184,29,1,4234,33
3441,184,29,1,4235,34
3442,184,29,1,4236,36
3443,184,29,1,4289,18
3444,184,29,1,4290,19
3445,184,29,1,4291,20
3446,184,29,1,4650,37
3447,184,29,1,4651,38
3448,184,29,1,4652,39
3449,184,29,1,4653,40
3450,184,29,1,4654,41
3451,184,29,1,4655,42
3452,184,29,1,4656,44
3453,184,29,1,5139,14
3454,184,29,1,6019,35
3455,184,29,1,6138,43
3456,184,29,1,7351,32
3457,184,29,1,7461,26
3458,184,29,1,7462,25
3459,185,53,1,4097,14
3460,185,53,1,4103,15
3461,185,53,1,4104,16
3462,185,53,1,4105,17
3463,185,53,1,4106,18
3464,185,53,1,4108,20
3465,185,53,1,4153,3
3466,185,53,1,4154,4
3467,185,53,1,4167,1
3468,185,53,1,4170,2
3469,185,53,1,4183,5
3470,185,53,1,4184,6
3471,185,53,1,4185,7
3472,185,53,1,4186,9
3473,185,53,1,4187,10
3474,185,53,1,4188,11
3475,185,53,1,4189,12
3476,185,53,1,4190,13
3477,185,53,1,4584,8
3478,185,53,1,6139,19
3479,185,56,2,4095,7
3480,185,56,2,4108,1
3481,185,56,2,4109,2
3482,185,56,2,4110,3
3483,185,56,2,4111,4
3484,185,56,2,4112,5
3485,185,56,2,4113,6
3486,185,56,2,4131,15
3487,185,56,2,4156,17
3488,185,56,2,4167,18
3489,185,56,2,4192,8
3490,185,56,2,4194,9
3491,185,56,2,4196,10
3492,185,56,2,4199,14
3493,185,56,2,4422,11
3494,185,56,2,7294,16
3495,185,56,2,7295,13
3496,185,56,2,7369,12
3497,220,10,1,102,3
3498,220,10,1,104,5
3499,220,10,1,105,7
3500,220,10,1,136,12
3501,220,10,1,137,13
3502,220,10,1,193,14
3503,220,10,1,661,62
3504,220,10,1,979,15
3505,220,10,1,1529,16
3506,220,10,1,1530,17
3507,220,10,1,1531,18
3508,220,10,1,1532,19
3509,220,10,1,1573,33
3510,220,10,1,1574,34
3511,220,10,1,1575,35
3512,220,10,1,1576,37
3513,220,10,1,1577,38
3514,220,10,1,1578,39
3515,220,10,1,1580,41
3516,220,10,1,1592,20
3517,220,10,1,1593,21
3518,220,10,1,1594,22
3519,220,10,1,1596,23
3520,220,10,1,1597,26
3521,220,10,1,1598,25
3522,220,10,1,1599,27
3523,220,10,1,1600,28
3524,220,10,1,1601,29
3525,220,10,1,1602,30
3526,220,10,1,1603,31
3527,220,10,1,1604,32
3528,220,10,1,1813,60
3529,220,10,1,1814,61
3530,220,10,1,1824,81
3531,220,10,1,1825,82
3532,220,10,1,1826,83
3533,220,10,1,1827,84
3534,220,10,1,1835,52
3535,220,10,1,1836,53
3536,220,10,1,1837,54
3537,220,10,1,1850,77
3538,220,10,1,1856,65
3539,220,10,1,1857,66
3540,220,10,1,1858,67
3541,220,10,1,1859,68
3542,220,10,1,1860,69
3543,220,10,1,1861,71
3544,220,10,1,1862,72
3545,220,10,1,1863,73
3546,220,10,1,1864,74
3547,220,10,1,1865,75
3548,220,10,1,1866,76
3549,220,10,1,1867,78
3550,220,10,1,1882,64
3551,220,10,1,2289,51
3552,220,10,1,2290,56
3553,220,10,1,2338,55
3554,220,10,1,4323,80
3555,220,10,1,4363,24
3556,220,10,1,4364,40
3557,220,10,1,4365,8
3558,220,10,1,4367,9
3559,220,10,1,4489,79
3560,220,10,1,4492,70
3561,220,10,1,4583,36
3562,220,10,1,4686,1
3563,220,10,1,4687,2
3564,220,10,1,4788,10
3565,220,10,1,4980,50
3566,220,10,1,6179,57
3567,220,10,1,6180,58
3568,220,10,1,6239,4
3569,220,10,1,6241,6
3570,220,10,1,6273,11
3571,220,10,1,7026,63
3572,220,10,1,7124,47
3573,220,10,1,7126,46
3574,220,10,1,7237,42
3575,220,10,1,7241,43
3576,220,10,1,7243,45
3577,220,10,1,7247,44
3578,220,10,1,7297,59
3579,220,10,1,7318,49
3580,220,10,1,7343,48
3581,220,12,2,107,76
3582,220,12,2,110,78
3583,220,12,2,124,79
3584,220,12,2,1512,63
3585,220,12,2,1513,65
3586,220,12,2,1538,64
3587,220,12,2,1545,23
3588,220,12,2,1581,44
3589,220,12,2,1584,47
3590,220,12,2,1585,48
3591,220,12,2,1586,49
3592,220,12,2,1587,55
3593,220,12,2,1600,50
3594,220,12,2,1601,51
3595,220,12,2,1602,52
3596,220,12,2,1603,53
3597,220,12,2,1604,54
3598,220,12,2,1606,57
3599,220,12,2,1607,58
3600,220,12,2,1608,59
3601,220,12,2,1609,60
3602,220,12,2,1610,61
3603,220,12,2,1816,30
3604,220,12,2,1817,31
3605,220,12,2,1818,32
3606,220,12,2,1819,33
3607,220,12,2,1820,34
3608,220,12,2,1828,1
3609,220,12,2,1829,2
3610,220,12,2,1830,3
3611,220,12,2,1831,4
3612,220,12,2,1840,24
3613,220,12,2,1841,25
3614,220,12,2,1842,26
3615,220,12,2,1869,6
3616,220,12,2,1870,7
3617,220,12,2,1871,8
3618,220,12,2,1872,9
3619,220,12,2,1873,10
3620,220,12,2,1874,11
3621,220,12,2,1875,12
3622,220,12,2,1876,13
3623,220,12,2,1877,14
3624,220,12,2,1878,15
3625,220,12,2,1879,16
3626,220,12,2,1880,17
3627,220,12,2,1881,18
3628,220,12,2,2294,28
3629,220,12,2,2468,35
3630,220,12,2,2510,40
3631,220,12,2,2960,22
3632,220,12,2,4362,20
3633,220,12,2,4366,68
3634,220,12,2,4368,74
3635,220,12,2,4369,73
3636,220,12,2,4375,67
3637,220,12,2,4376,70
3638,220,12,2,4377,71
3639,220,12,2,4464,5
3640,220,12,2,4479,69
3641,220,12,2,4493,19
3642,220,12,2,4539,56
3643,220,12,2,4592,66
3644,220,12,2,4686,80
3645,220,12,2,4747,21
3646,220,12,2,4781,75
3647,220,12,2,4793,45
3648,220,12,2,4890,72
3649,220,12,2,6039,29
3650,220,12,2,6068,46
3651,220,12,2,7092,77
3652,220,12,2,7125,38
3653,220,12,2,7224,43
3654,220,12,2,7238,42
3655,220,12,2,7242,41
3656,220,12,2,7298,27
3657,220,12,2,7319,36
3658,220,12,2,7342,37
3659,220,12,2,7344,39
3660,220,12,2,7471,62
3661,236,9,1,1545,3
3662,236,9,1,1816,4
3663,236,9,1,2960,2
3664,236,9,1,4742,22
3665,236,9,1,4743,23
3666,236,9,1,4744,24
3667,236,9,1,4745,25
3668,236,9,1,4747,1
3669,236,9,1,4974,6
3670,236,9,1,4976,7
3671,236,9,1,4978,12
3672,236,9,1,4979,13
3673,236,9,1,4986,14
3674,236,9,1,6171,5
3675,236,9,1,7102,16
3676,236,9,1,7103,17
3677,236,9,1,7104,18
3678,236,9,1,7105,19
3679,236,9,1,7106,20
3680,236,9,1,7107,15
3681,236,9,1,7124,9
3682,236,9,1,7126,8
3683,236,9,1,7343,10
3684,236,9,1,7381,21
3685,236,9,1,7575,11
3686,236,10,2,661,24
3687,236,10,2,1838,22
3688,236,10,2,2338,23
3689,236,10,2,4321,15
3690,236,10,2,4745,1
3691,236,10,2,4986,6
3692,236,10,2,4989,2
3693,236,10,2,4990,3
3694,236,10,2,4991,4
3695,236,10,2,4992,5
3696,236,10,2,5071,13
3697,236,10,2,5072,14
3698,236,10,2,6274,21
3699,236,10,2,7026,25
3700,236,10,2,7102,8
3701,236,10,2,7103,9
3702,236,10,2,7104,10
3703,236,10,2,7105,11
3704,236,10,2,7106,12
3705,236,10,2,7107,7
3706,236,10,2,7125,18
3707,236,10,2,7334,20
3708,236,10,2,7342,17
3709,236,10,2,7344,19
3710,236,10,2,7570,16
3711,238,11,1,661,16
3712,238,11,1,1824,19
3713,238,11,1,1825,20
3714,238,11,1,1826,21
3715,238,11,1,1827,22
3716,238,11,1,1835,12
3717,238,11,1,1836,13
3718,238,11,1,1837,14
3719,238,11,1,2289,11
3720,238,11,1,2338,15
3721,238,11,1,4323,18
3722,238,11,1,4980,10
3723,238,11,1,5071,8
3724,238,11,1,5072,9
3725,238,11,1,7026,17
3726,238,11,1,7073,1
3727,238,11,1,7097,2
3728,238,11,1,7098,3
3729,238,11,1,7099,4
3730,238,11,1,7100,5
3731,238,11,1,7101,6
3732,238,11,1,7505,7
3733,238,15,2,1545,7
3734,238,15,2,1546,24
3735,238,15,2,1816,8
3736,238,15,2,1817,9
3737,238,15,2,1818,10
3738,238,15,2,1819,11
3739,238,15,2,1820,12
3740,238,15,2,1828,1
3741,238,15,2,1829,2
3742,238,15,2,1830,3
3743,238,15,2,1831,4
3744,238,15,2,2468,13
3745,238,15,2,2960,6
3746,238,15,2,4747,5
3747,238,15,2,4978,14
3748,238,15,2,4979,15
3749,238,15,2,4986,16
3750,238,15,2,6005,23
3751,238,15,2,7072,25
3752,238,15,2,7102,18
3753,238,15,2,7103,19
3754,238,15,2,7104,20
3755,238,15,2,7105,21
3756,238,15,2,7106,22
3757,238,15,2,7107,17
3758,239,26,1,1882,2
3759,239,26,1,1883,5
3760,239,26,1,1884,6
3761,239,26,1,1887,8
3762,239,26,1,1888,9
3763,239,26,1,1889,10
3764,239,26,1,1890,11
3765,239,26,1,2223,16
3766,239,26,1,2224,17
3767,239,26,1,2225,18
3768,239,26,1,2226,14
3769,239,26,1,2681,27
3770,239,26,1,2682,29
3771,239,26,1,3368,21
3772,239,26,1,4327,24
3773,239,26,1,4411,31
3774,239,26,1,4603,25
3775,239,26,1,4604,26
3776,239,26,1,4620,19
3777,239,26,1,4626,22
3778,239,26,1,4627,23
3779,239,26,1,4690,30
3780,239,26,1,4691,28
3781,239,26,1,4715,32
3782,239,26,1,4795,33
3783,239,26,1,4820,12
3784,239,26,1,4903,4
3785,239,26,1,6126,13
3786,239,26,1,6134,15
3787,239,26,1,7026,1
3788,239,26,1,7155,7
3789,239,26,1,7379,3
3790,239,26,1,7563,20
3791,239,28,2,1844,26
3792,239,28,2,1895,23
3793,239,28,2,1896,24
3794,239,28,2,1897,25
3795,239,28,2,1912,22
3796,239,28,2,2227,16
3797,239,28,2,2228,19
3798,239,28,2,2229,17
3799,239,28,2,2678,6
3800,239,28,2,3370,13
3801,239,28,2,4362,29
3802,239,28,2,4410,5
3803,239,28,2,4493,28
3804,239,28,2,4611,10
3805,239,28,2,4612,11
3806,239,28,2,4613,12
3807,239,28,2,4616,15
3808,239,28,2,4630,7
3809,239,28,2,4631,8
3810,239,28,2,4688,3
3811,239,28,2,4689,4
3812,239,28,2,4715,2
3813,239,28,2,4795,1
3814,239,28,2,4826,21
3815,239,28,2,5138,9
3816,239,28,2,6073,27
3817,239,28,2,6127,20
3818,239,28,2,6133,18
3819,239,28,2,7026,30
3820,239,28,2,7168,14
3821,25,269,2,315,36
3822,25,269,2,347,37
3823,25,269,2,406,38
3824,25,269,2,748,40
3825,25,269,2,1472,28
3826,25,269,2,1473,30
3827,25,269,2,1474,31
3828,25,269,2,1476,32
3829,25,269,2,1478,34
3830,25,269,2,1479,35
3831,25,269,2,2229,5
3832,25,269,2,2230,6
3833,25,269,2,2231,7
3834,25,269,2,2232,9
3835,25,269,2,2233,8
3836,25,269,2,2234,10
3837,25,269,2,2235,11
3838,25,269,2,2236,12
3839,25,269,2,2237,13
3840,25,269,2,2238,14
3841,25,269,2,2239,16
3842,25,269,2,2241,17
3843,25,269,2,2242,18
3844,25,269,2,2243,19
3845,25,269,2,2244,20
3846,25,269,2,2245,21
3847,25,269,2,2246,22
3848,25,269,2,2247,23
3849,25,269,2,2248,24
3850,25,269,2,2249,25
3851,25,269,2,2250,26
3852,25,269,2,2251,27
3853,25,269,2,3890,1
3854,25,269,2,3891,2
3855,25,269,2,3949,3
3856,25,269,2,3950,4
3857,25,269,2,4408,29
3858,25,269,2,4530,39
3859,25,269,2,5056,15
3860,25,269,2,7390,41
3861,25,269,2,7453,33
3862,25,272,1,312,8
3863,25,272,1,400,5
3864,25,272,1,493,2
3865,25,272,1,494,3
3866,25,272,1,495,4
3867,25,272,1,1444,9
3868,25,272,1,1445,10
3869,25,272,1,1449,12
3870,25,272,1,1450,13
3871,25,272,1,1451,14
3872,25,272,1,2191,15
3873,25,272,1,2192,16
3874,25,272,1,2193,17
3875,25,272,1,2194,18
3876,25,272,1,2195,19
3877,25,272,1,2196,20
3878,25,272,1,2197,21
3879,25,272,1,2198,22
3880,25,272,1,2200,23
3881,25,272,1,2201,24
3882,25,272,1,2213,27
3883,25,272,1,2214,28
3884,25,272,1,2215,29
3885,25,272,1,2216,30
3886,25,272,1,2217,32
3887,25,272,1,2218,33
3888,25,272,1,2219,34
3889,25,272,1,2220,35
3890,25,272,1,2221,36
3891,25,272,1,2223,37
